train_number,train_name,origin,destination,seat_class,weather,current_delay_minutes,distance_km,scheduled_halts,hour_of_day,is_rush_hour,will_be_delayed
705,Ekota Express,Dhaka (Kamalapur),Panchagarh,S_CHAIR,clear,0,480,14,15,0,0
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,SHOVAN,cloudy,0,480,11,7,1,0
759,Padma Express,Dhaka (Kamalapur),Rajshahi,SHOVAN,clear,0,343,9,2,0,0
709,Parabat Express,Dhaka (Kamalapur),Sylhet,SHOVAN,clear,0,319,11,14,0,0
764,Chitra Express,Khulna,Dhaka (Kamalapur),SNIGDHA,clear,0,405,13,20,1,0
717,Joyantika Express,Dhaka (Kamalapur),Sylhet,SHOVAN,cloudy,0,319,13,3,0,1
814,Cox's Bazar Express,Cox's Bazar,Dhaka (Kamalapur),SNIGDHA,clear,6,452,6,21,0,1
771,Rangpur Express,Dhaka (Kamalapur),Rangpur,AC_S,heavy_rain,19,465,12,9,1,1
760,Padma Express,Rajshahi,Dhaka (Kamalapur),S_CHAIR,light_rain,0,343,9,4,0,1
750,Egarosindhur Godhuli,Kishoreganj,Dhaka (Kamalapur),SHULOV,clear,27,135,8,14,0,1
733,Titumir Express,Rajshahi,Chilahati,F_BERTH,clear,80,320,12,13,0,1
757,Drutojan Express,Dhaka (Kamalapur),Panchagarh,AC_B,clear,50,480,13,0,0,1
753,Silkcity Express,Dhaka (Kamalapur),Rajshahi,SNIGDHA,clear,23,343,9,17,1,0
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,AC_B,light_rain,3,460,13,19,1,1
760,Padma Express,Rajshahi,Dhaka (Kamalapur),S_CHAIR,clear,0,343,9,15,0,0
725,Sundarban Express,Dhaka (Kamalapur),Khulna,SHULOV,light_rain,2,405,11,5,0,0
764,Chitra Express,Khulna,Dhaka (Kamalapur),AC_B,clear,0,405,13,9,1,1
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),AC_S,cloudy,21,320,4,12,0,1
706,Ekota Express,Panchagarh,Dhaka (Kamalapur),S_CHAIR,cloudy,23,480,14,4,0,1
737,Egarosindhur Provati,Dhaka (Kamalapur),Kishoreganj,SHULOV,cloudy,10,135,8,16,0,0
814,Cox's Bazar Express,Cox's Bazar,Dhaka (Kamalapur),AC_B,heavy_rain,0,452,6,7,1,0
764,Chitra Express,Khulna,Dhaka (Kamalapur),S_CHAIR,cloudy,1,405,13,14,0,0
733,Titumir Express,Rajshahi,Chilahati,F_CHAIR,clear,0,320,12,19,1,0
743,Brahmaputra Express,Dhaka (Kamalapur),Jamalpur,AC_S,cloudy,75,240,12,7,1,1
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,SHOVAN,clear,0,480,11,17,1,0
761,Sagardari Express,Khulna,Rajshahi,F_BERTH,cloudy,0,280,12,6,0,0
703,Mohanagar Provati,Dhaka (Kamalapur),Chattogram,SHULOV,cloudy,8,320,9,6,0,1
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),SHULOV,light_rain,0,320,8,2,0,1
725,Sundarban Express,Dhaka (Kamalapur),Khulna,AC_S,cloudy,16,405,11,19,1,1
706,Ekota Express,Panchagarh,Dhaka (Kamalapur),SHULOV,clear,0,480,14,14,0,0
787,Sonar Bangla Express,Dhaka (Kamalapur),Chattogram,SNIGDHA,cloudy,8,320,4,16,0,0
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,S_CHAIR,cloudy,0,320,8,12,0,0
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),AC_S,clear,32,343,9,10,0,0
703,Mohanagar Provati,Dhaka (Kamalapur),Chattogram,AC_S,heavy_rain,0,320,9,13,0,0
719,Paharika Express,Chattogram,Sylhet,SHOVAN,cloudy,0,430,14,13,0,0
753,Silkcity Express,Dhaka (Kamalapur),Rajshahi,SNIGDHA,clear,0,343,9,14,0,0
740,Upaban Express,Sylhet,Dhaka (Kamalapur),SHULOV,cloudy,0,319,10,9,1,0
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,SHULOV,cloudy,47,320,8,19,1,1
759,Padma Express,Dhaka (Kamalapur),Rajshahi,SHULOV,light_rain,3,343,9,22,0,0
763,Chitra Express,Dhaka (Kamalapur),Khulna,AC_B,clear,0,405,13,20,1,0
737,Egarosindhur Provati,Dhaka (Kamalapur),Kishoreganj,F_BERTH,clear,0,135,8,13,0,0
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),AC_B,clear,0,320,4,20,1,0
771,Rangpur Express,Dhaka (Kamalapur),Rangpur,S_CHAIR,cloudy,0,465,12,1,0,0
707,Tista Express,Dhaka (Kamalapur),Jamalpur,SNIGDHA,light_rain,0,240,10,17,1,0
710,Parabat Express,Sylhet,Dhaka (Kamalapur),SHULOV,cloudy,0,319,11,10,0,0
703,Mohanagar Provati,Dhaka (Kamalapur),Chattogram,S_CHAIR,clear,71,320,9,6,0,1
757,Drutojan Express,Dhaka (Kamalapur),Panchagarh,AC_S,clear,0,480,13,5,0,0
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,SHOVAN,clear,59,452,6,6,0,0
704,Mohanagar Godhuli,Chattogram,Dhaka (Kamalapur),SNIGDHA,clear,0,320,9,19,1,0
733,Titumir Express,Rajshahi,Chilahati,S_CHAIR,clear,0,320,12,9,1,1
750,Egarosindhur Godhuli,Kishoreganj,Dhaka (Kamalapur),F_SEAT,clear,0,135,8,17,1,1
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,SHULOV,cloudy,0,320,8,16,0,0
760,Padma Express,Rajshahi,Dhaka (Kamalapur),S_CHAIR,heavy_rain,0,343,9,18,1,0
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),S_CHAIR,heavy_rain,0,320,8,8,1,1
753,Silkcity Express,Dhaka (Kamalapur),Rajshahi,SHOVAN,cloudy,0,343,9,13,0,0
787,Sonar Bangla Express,Dhaka (Kamalapur),Chattogram,AC_S,cloudy,1,320,4,21,0,0
766,Nilsagar Express,Chilahati,Dhaka (Kamalapur),SHULOV,light_rain,0,460,13,22,0,1
766,Nilsagar Express,Chilahati,Dhaka (Kamalapur),AC_B,cloudy,24,460,13,8,1,1
706,Ekota Express,Panchagarh,Dhaka (Kamalapur),SHULOV,light_rain,0,480,14,23,0,1
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,SNIGDHA,light_rain,5,460,13,22,0,0
764,Chitra Express,Khulna,Dhaka (Kamalapur),AC_B,clear,7,405,13,23,0,1
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,SHULOV,clear,63,452,6,14,0,1
814,Cox's Bazar Express,Cox's Bazar,Dhaka (Kamalapur),AC_B,cloudy,19,452,6,14,0,0
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,AC_S,clear,0,480,11,10,0,0
764,Chitra Express,Khulna,Dhaka (Kamalapur),SHULOV,light_rain,1,405,13,0,0,0
787,Sonar Bangla Express,Dhaka (Kamalapur),Chattogram,AC_B,clear,0,320,4,8,1,0
723,Udayan Express,Sylhet,Chattogram,SHOVAN,clear,21,430,14,11,0,1
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),AC_S,light_rain,11,320,4,12,0,0
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,AC_B,cloudy,9,320,8,7,1,0
743,Brahmaputra Express,Dhaka (Kamalapur),Jamalpur,S_CHAIR,cloudy,71,240,12,10,0,1
787,Sonar Bangla Express,Dhaka (Kamalapur),Chattogram,SNIGDHA,clear,0,320,4,23,0,1
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,S_CHAIR,heavy_rain,2,343,3,22,0,1
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,SHULOV,cloudy,0,460,13,21,0,0
726,Sundarban Express,Khulna,Dhaka (Kamalapur),AC_S,light_rain,0,405,11,7,1,0
743,Brahmaputra Express,Dhaka (Kamalapur),Jamalpur,SHULOV,clear,41,240,12,10,0,0
709,Parabat Express,Dhaka (Kamalapur),Sylhet,SHULOV,clear,0,319,11,17,1,0
733,Titumir Express,Rajshahi,Chilahati,SHULOV,clear,80,320,12,2,0,1
737,Egarosindhur Provati,Dhaka (Kamalapur),Kishoreganj,SHULOV,cloudy,0,135,8,7,1,1
704,Mohanagar Godhuli,Chattogram,Dhaka (Kamalapur),AC_B,clear,78,320,9,18,1,0
759,Padma Express,Dhaka (Kamalapur),Rajshahi,SHOVAN,cloudy,0,343,9,12,0,0
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),SHULOV,heavy_rain,3,343,9,7,1,1
726,Sundarban Express,Khulna,Dhaka (Kamalapur),SNIGDHA,clear,5,405,11,4,0,1
743,Brahmaputra Express,Dhaka (Kamalapur),Jamalpur,SHULOV,clear,63,240,12,3,0,0
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,S_CHAIR,cloudy,4,460,13,12,0,0
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),SHULOV,clear,12,320,8,5,0,0
773,Kalni Express,Dhaka (Kamalapur),Sylhet,SHULOV,light_rain,0,319,8,13,0,0
761,Sagardari Express,Khulna,Rajshahi,S_CHAIR,clear,9,280,12,6,0,0
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,AC_S,clear,85,320,8,9,1,1
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,S_CHAIR,cloudy,0,320,8,23,0,0
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),SHULOV,light_rain,55,343,9,13,0,1
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),AC_B,clear,0,320,4,16,0,0
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),SHULOV,cloudy,0,320,8,15,0,0
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,SHULOV,cloudy,25,452,6,12,0,0
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),AC_B,clear,2,343,9,16,0,0
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,S_CHAIR,clear,0,460,13,20,1,0
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,AC_B,clear,16,320,8,0,0,0
733,Titumir Express,Rajshahi,Chilahati,SHOVAN,cloudy,9,320,12,20,1,0
743,Brahmaputra Express,Dhaka (Kamalapur),Jamalpur,AC_B,clear,10,240,12,10,0,1
815,Parjatak Express,Dhaka (Kamalapur),Cox's Bazar,SHULOV,clear,9,452,5,2,0,0
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),SHOVAN,clear,0,343,9,16,0,0
706,Ekota Express,Panchagarh,Dhaka (Kamalapur),S_CHAIR,clear,21,480,14,11,0,0
777,Haor Express,Dhaka (Kamalapur),Mohanganj,AC_B,cloudy,0,280,12,9,1,1
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,SHOVAN,cloudy,0,320,8,19,1,0
739,Upaban Express,Dhaka (Kamalapur),Sylhet,S_CHAIR,cloudy,0,319,10,8,1,0
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),SHOVAN,clear,0,320,8,21,0,0
802,Chattala Express,Dhaka (Kamalapur),Chattogram,S_CHAIR,light_rain,0,320,12,19,1,1
706,Ekota Express,Panchagarh,Dhaka (Kamalapur),AC_B,cloudy,7,480,14,11,0,0
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),AC_S,clear,0,320,8,3,0,1
705,Ekota Express,Dhaka (Kamalapur),Panchagarh,SHULOV,light_rain,0,480,14,22,0,1
740,Upaban Express,Sylhet,Dhaka (Kamalapur),SHOVAN,clear,51,319,10,12,0,0
735,Agnibina Express,Dhaka (Kamalapur),Jamalpur,SHOVAN,cloudy,0,240,11,0,0,0
743,Brahmaputra Express,Dhaka (Kamalapur),Jamalpur,AC_S,clear,19,240,12,20,1,0
710,Parabat Express,Sylhet,Dhaka (Kamalapur),SHULOV,cloudy,59,319,11,14,0,1
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,SHOVAN,heavy_rain,20,343,3,9,1,1
704,Mohanagar Godhuli,Chattogram,Dhaka (Kamalapur),SHULOV,clear,4,320,9,2,0,0
764,Chitra Express,Khulna,Dhaka (Kamalapur),AC_B,heavy_rain,7,405,13,15,0,1
735,Agnibina Express,Dhaka (Kamalapur),Jamalpur,SHOVAN,cloudy,0,240,11,23,0,0
706,Ekota Express,Panchagarh,Dhaka (Kamalapur),SHULOV,clear,9,480,14,5,0,0
705,Ekota Express,Dhaka (Kamalapur),Panchagarh,AC_S,clear,0,480,14,1,0,0
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),AC_B,clear,4,343,9,3,0,0
739,Upaban Express,Dhaka (Kamalapur),Sylhet,AC_S,clear,44,319,10,20,1,0
726,Sundarban Express,Khulna,Dhaka (Kamalapur),SHOVAN,light_rain,1,405,11,10,0,1
753,Silkcity Express,Dhaka (Kamalapur),Rajshahi,SHULOV,clear,0,343,9,6,0,0
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),S_CHAIR,clear,8,320,8,8,1,0
773,Kalni Express,Dhaka (Kamalapur),Sylhet,SNIGDHA,clear,0,319,8,14,0,0
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,SNIGDHA,cloudy,22,320,8,6,0,1
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,S_CHAIR,clear,6,320,8,15,0,0
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),S_CHAIR,cloudy,8,320,8,12,0,0
759,Padma Express,Dhaka (Kamalapur),Rajshahi,AC_S,clear,0,343,9,16,0,0
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),SNIGDHA,light_rain,0,320,4,15,0,0
761,Sagardari Express,Khulna,Rajshahi,S_CHAIR,clear,0,280,12,3,0,0
710,Parabat Express,Sylhet,Dhaka (Kamalapur),SHULOV,light_rain,26,319,11,3,0,1
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,AC_S,heavy_rain,0,452,6,12,0,0
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),S_CHAIR,clear,0,320,8,13,0,0
709,Parabat Express,Dhaka (Kamalapur),Sylhet,AC_S,clear,0,319,11,1,0,0
740,Upaban Express,Sylhet,Dhaka (Kamalapur),SNIGDHA,cloudy,0,319,10,1,0,0
719,Paharika Express,Chattogram,Sylhet,AC_S,clear,0,430,14,8,1,0
773,Kalni Express,Dhaka (Kamalapur),Sylhet,AC_B,clear,28,319,8,10,0,0
727,Rupsha Express,Khulna,Chilahati,SHOVAN,cloudy,0,450,16,18,1,0
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,SHULOV,cloudy,68,320,8,20,1,1
725,Sundarban Express,Dhaka (Kamalapur),Khulna,AC_B,clear,0,405,11,15,0,0
750,Egarosindhur Godhuli,Kishoreganj,Dhaka (Kamalapur),F_SEAT,clear,4,135,8,17,1,0
725,Sundarban Express,Dhaka (Kamalapur),Khulna,SHULOV,cloudy,0,405,11,16,0,1
740,Upaban Express,Sylhet,Dhaka (Kamalapur),SHULOV,heavy_rain,0,319,10,22,0,0
764,Chitra Express,Khulna,Dhaka (Kamalapur),SHULOV,cloudy,0,405,13,16,0,0
760,Padma Express,Rajshahi,Dhaka (Kamalapur),SHOVAN,clear,3,343,9,18,1,0
733,Titumir Express,Rajshahi,Chilahati,SHOVAN,cloudy,19,320,12,9,1,0
802,Chattala Express,Dhaka (Kamalapur),Chattogram,AC_S,clear,4,320,12,8,1,1
733,Titumir Express,Rajshahi,Chilahati,F_BERTH,cloudy,0,320,12,20,1,0
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),SNIGDHA,clear,0,343,9,19,1,0
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,AC_B,light_rain,0,480,11,0,0,0
731,Barendra Express,Rajshahi,Chilahati,SHOVAN,clear,7,320,13,19,1,0
709,Parabat Express,Dhaka (Kamalapur),Sylhet,SNIGDHA,clear,0,319,11,23,0,0
763,Chitra Express,Dhaka (Kamalapur),Khulna,AC_B,cloudy,16,405,13,6,0,0
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,SHULOV,clear,0,452,6,12,0,0
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),AC_B,clear,8,320,8,4,0,0
771,Rangpur Express,Dhaka (Kamalapur),Rangpur,AC_B,clear,0,465,12,20,1,1
731,Barendra Express,Rajshahi,Chilahati,F_BERTH,clear,81,320,13,3,0,0
737,Egarosindhur Provati,Dhaka (Kamalapur),Kishoreganj,F_BERTH,clear,0,135,8,5,0,0
710,Parabat Express,Sylhet,Dhaka (Kamalapur),AC_B,cloudy,0,319,11,1,0,0
795,Benapole Express,Dhaka (Kamalapur),Benapole,S_CHAIR,clear,0,420,7,4,0,0
735,Agnibina Express,Dhaka (Kamalapur),Jamalpur,S_CHAIR,cloudy,41,240,11,7,1,0
753,Silkcity Express,Dhaka (Kamalapur),Rajshahi,AC_B,cloudy,90,343,9,2,0,1
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,S_CHAIR,cloudy,0,452,6,21,0,0
717,Joyantika Express,Dhaka (Kamalapur),Sylhet,SNIGDHA,light_rain,0,319,13,8,1,0
703,Mohanagar Provati,Dhaka (Kamalapur),Chattogram,AC_B,light_rain,0,320,9,14,0,0
763,Chitra Express,Dhaka (Kamalapur),Khulna,AC_B,clear,0,405,13,4,0,0
719,Paharika Express,Chattogram,Sylhet,S_CHAIR,clear,7,430,14,4,0,0
710,Parabat Express,Sylhet,Dhaka (Kamalapur),S_CHAIR,clear,0,319,11,17,1,0
766,Nilsagar Express,Chilahati,Dhaka (Kamalapur),SHULOV,clear,0,460,13,11,0,0
702,Subarna Express,Chattogram,Dhaka (Kamalapur),SNIGDHA,cloudy,14,320,4,11,0,0
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,SNIGDHA,cloudy,0,320,8,7,1,1
777,Haor Express,Dhaka (Kamalapur),Mohanganj,SHULOV,clear,0,280,12,3,0,1
771,Rangpur Express,Dhaka (Kamalapur),Rangpur,AC_S,clear,0,465,12,0,0,0
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),AC_S,cloudy,75,320,8,15,0,1
733,Titumir Express,Rajshahi,Chilahati,SHULOV,cloudy,0,320,12,20,1,0
795,Benapole Express,Dhaka (Kamalapur),Benapole,AC_S,clear,7,420,7,8,1,0
737,Egarosindhur Provati,Dhaka (Kamalapur),Kishoreganj,F_SEAT,clear,0,135,8,4,0,0
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),AC_B,clear,0,320,4,22,0,0
707,Tista Express,Dhaka (Kamalapur),Jamalpur,S_CHAIR,light_rain,0,240,10,13,0,1
703,Mohanagar Provati,Dhaka (Kamalapur),Chattogram,SNIGDHA,cloudy,0,320,9,17,1,1
701,Subarna Express,Dhaka (Kamalapur),Chattogram,SNIGDHA,clear,0,320,4,18,1,0
733,Titumir Express,Rajshahi,Chilahati,S_CHAIR,clear,0,320,12,11,0,0
795,Benapole Express,Dhaka (Kamalapur),Benapole,AC_S,clear,7,420,7,3,0,0
795,Benapole Express,Dhaka (Kamalapur),Benapole,AC_B,cloudy,11,420,7,15,0,0
717,Joyantika Express,Dhaka (Kamalapur),Sylhet,AC_S,clear,8,319,13,22,0,1
735,Agnibina Express,Dhaka (Kamalapur),Jamalpur,SHULOV,clear,64,240,11,19,1,0
723,Udayan Express,Sylhet,Chattogram,S_CHAIR,light_rain,6,430,14,13,0,0
735,Agnibina Express,Dhaka (Kamalapur),Jamalpur,S_CHAIR,clear,35,240,11,18,1,1
715,Kapotaksha Express,Khulna,Rajshahi,F_BERTH,clear,86,280,14,2,0,1
802,Chattala Express,Dhaka (Kamalapur),Chattogram,SNIGDHA,clear,0,320,12,2,0,0
739,Upaban Express,Dhaka (Kamalapur),Sylhet,S_CHAIR,heavy_rain,38,319,10,15,0,1
760,Padma Express,Rajshahi,Dhaka (Kamalapur),S_CHAIR,light_rain,0,343,9,19,1,1
735,Agnibina Express,Dhaka (Kamalapur),Jamalpur,S_CHAIR,cloudy,70,240,11,1,0,1
757,Drutojan Express,Dhaka (Kamalapur),Panchagarh,AC_B,clear,0,480,13,12,0,0
726,Sundarban Express,Khulna,Dhaka (Kamalapur),SHULOV,clear,0,405,11,14,0,0
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,S_CHAIR,light_rain,0,320,8,10,0,0
777,Haor Express,Dhaka (Kamalapur),Mohanganj,SHULOV,cloudy,0,280,12,15,0,0
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,AC_B,heavy_rain,12,460,13,13,0,1
815,Parjatak Express,Dhaka (Kamalapur),Cox's Bazar,AC_B,heavy_rain,7,452,5,2,0,1
704,Mohanagar Godhuli,Chattogram,Dhaka (Kamalapur),SNIGDHA,light_rain,0,320,9,8,1,1
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,SNIGDHA,heavy_rain,0,343,3,13,0,1
733,Titumir Express,Rajshahi,Chilahati,F_SEAT,heavy_rain,7,320,12,12,0,1
771,Rangpur Express,Dhaka (Kamalapur),Rangpur,AC_S,clear,0,465,12,23,0,0
719,Paharika Express,Chattogram,Sylhet,AC_B,clear,15,430,14,3,0,0
739,Upaban Express,Dhaka (Kamalapur),Sylhet,SHOVAN,cloudy,0,319,10,18,1,1
814,Cox's Bazar Express,Cox's Bazar,Dhaka (Kamalapur),S_CHAIR,cloudy,0,452,6,6,0,0
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,AC_B,clear,11,460,13,16,0,1
764,Chitra Express,Khulna,Dhaka (Kamalapur),SHULOV,heavy_rain,0,405,13,17,1,0
723,Udayan Express,Sylhet,Chattogram,AC_B,light_rain,0,430,14,19,1,1
717,Joyantika Express,Dhaka (Kamalapur),Sylhet,SHULOV,cloudy,7,319,13,3,0,0
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,AC_B,cloudy,0,320,8,19,1,1
725,Sundarban Express,Dhaka (Kamalapur),Khulna,SHOVAN,cloudy,0,405,11,7,1,0
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),AC_S,light_rain,22,320,8,13,0,1
733,Titumir Express,Rajshahi,Chilahati,SHULOV,clear,0,320,12,21,0,0
733,Titumir Express,Rajshahi,Chilahati,S_CHAIR,cloudy,0,320,12,4,0,0
705,Ekota Express,Dhaka (Kamalapur),Panchagarh,SHULOV,cloudy,67,480,14,7,1,1
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,SHULOV,clear,0,500,15,20,1,0
760,Padma Express,Rajshahi,Dhaka (Kamalapur),SNIGDHA,cloudy,7,343,9,4,0,0
733,Titumir Express,Rajshahi,Chilahati,S_CHAIR,light_rain,41,320,12,6,0,1
701,Subarna Express,Dhaka (Kamalapur),Chattogram,SHULOV,light_rain,3,320,4,2,0,1
750,Egarosindhur Godhuli,Kishoreganj,Dhaka (Kamalapur),F_SEAT,heavy_rain,6,135,8,7,1,1
710,Parabat Express,Sylhet,Dhaka (Kamalapur),SHULOV,light_rain,0,319,11,2,0,0
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,SHOVAN,light_rain,2,480,11,3,0,1
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,AC_B,clear,0,452,6,0,0,0
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,AC_B,clear,0,480,11,14,0,1
701,Subarna Express,Dhaka (Kamalapur),Chattogram,AC_S,cloudy,38,320,4,11,0,1
706,Ekota Express,Panchagarh,Dhaka (Kamalapur),AC_B,clear,5,480,14,17,1,0
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),AC_S,light_rain,0,320,8,7,1,0
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,SNIGDHA,clear,4,320,8,20,1,0
764,Chitra Express,Khulna,Dhaka (Kamalapur),S_CHAIR,cloudy,0,405,13,21,0,0
760,Padma Express,Rajshahi,Dhaka (Kamalapur),AC_B,cloudy,20,343,9,23,0,0
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,SHOVAN,cloudy,6,343,3,13,0,0
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,AC_B,clear,1,480,11,9,1,0
705,Ekota Express,Dhaka (Kamalapur),Panchagarh,SNIGDHA,clear,0,480,14,5,0,1
743,Brahmaputra Express,Dhaka (Kamalapur),Jamalpur,SNIGDHA,clear,0,240,12,0,0,0
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,SNIGDHA,light_rain,0,460,13,6,0,1
740,Upaban Express,Sylhet,Dhaka (Kamalapur),SHULOV,cloudy,2,319,10,21,0,0
719,Paharika Express,Chattogram,Sylhet,AC_S,clear,33,430,14,13,0,1
771,Rangpur Express,Dhaka (Kamalapur),Rangpur,SNIGDHA,cloudy,0,465,12,20,1,0
701,Subarna Express,Dhaka (Kamalapur),Chattogram,S_CHAIR,clear,0,320,4,16,0,0
703,Mohanagar Provati,Dhaka (Kamalapur),Chattogram,S_CHAIR,clear,0,320,9,11,0,0
719,Paharika Express,Chattogram,Sylhet,S_CHAIR,cloudy,75,430,14,15,0,0
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),SNIGDHA,heavy_rain,0,320,8,0,0,0
777,Haor Express,Dhaka (Kamalapur),Mohanganj,SHULOV,clear,3,280,12,11,0,0
701,Subarna Express,Dhaka (Kamalapur),Chattogram,SHULOV,light_rain,0,320,4,9,1,1
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,S_CHAIR,clear,0,500,15,4,0,1
766,Nilsagar Express,Chilahati,Dhaka (Kamalapur),S_CHAIR,cloudy,0,460,13,15,0,0
719,Paharika Express,Chattogram,Sylhet,SHULOV,cloudy,0,430,14,2,0,0
710,Parabat Express,Sylhet,Dhaka (Kamalapur),SHULOV,cloudy,35,319,11,1,0,0
726,Sundarban Express,Khulna,Dhaka (Kamalapur),S_CHAIR,clear,21,405,11,16,0,1
773,Kalni Express,Dhaka (Kamalapur),Sylhet,SHULOV,cloudy,27,319,8,7,1,1
725,Sundarban Express,Dhaka (Kamalapur),Khulna,SHOVAN,cloudy,0,405,11,5,0,0
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,SHULOV,clear,0,460,13,0,0,1
702,Subarna Express,Chattogram,Dhaka (Kamalapur),S_CHAIR,cloudy,0,320,4,17,1,0
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),S_CHAIR,cloudy,0,320,8,11,0,0
750,Egarosindhur Godhuli,Kishoreganj,Dhaka (Kamalapur),S_CHAIR,clear,4,135,8,16,0,0
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,SHULOV,clear,0,320,8,1,0,0
706,Ekota Express,Panchagarh,Dhaka (Kamalapur),AC_B,clear,0,480,14,7,1,0
740,Upaban Express,Sylhet,Dhaka (Kamalapur),S_CHAIR,clear,0,319,10,19,1,1
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,SHOVAN,light_rain,0,452,6,22,0,1
703,Mohanagar Provati,Dhaka (Kamalapur),Chattogram,AC_S,clear,8,320,9,13,0,1
739,Upaban Express,Dhaka (Kamalapur),Sylhet,AC_B,clear,53,319,10,18,1,0
763,Chitra Express,Dhaka (Kamalapur),Khulna,AC_B,clear,74,405,13,7,1,1
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),AC_B,clear,6,320,8,17,1,0
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),S_CHAIR,clear,0,343,9,16,0,0
771,Rangpur Express,Dhaka (Kamalapur),Rangpur,S_CHAIR,clear,40,465,12,7,1,1
764,Chitra Express,Khulna,Dhaka (Kamalapur),AC_B,clear,7,405,13,6,0,0
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,SNIGDHA,light_rain,0,320,8,8,1,1
723,Udayan Express,Sylhet,Chattogram,S_CHAIR,cloudy,0,430,14,16,0,0
